AS_REGION_ID,PNODE_ID,DESCRIPTION,COMMENTS,EFF_START_DT_GMT,EFF_END_DT_GMT,EFF_START_DT,EFF_END_DT
AS_NP15_EXP,AMESBS_1_N101,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,AMESDST_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,AMFORST_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ANDERSON_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ANGIOLA_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ANITA_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ANITA_6_N006,AS_NP15_EXP,,2014-02-13T08:00:00-00:00,2031-01-01T07:59:59-00:00,2014-02-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ANNAPOLS_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ANTLER_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APLHILGN_7_N002,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APPLEHL_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APPLEHL_1_N002,AS_NP15_EXP,,2019-09-19T07:00:00-00:00,2031-01-01T07:59:59-00:00,2019-09-19T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APPLEHL_1_N004,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APPMAT_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APPMAT_1_N010,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,APTORVC_6_N002,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARAMIS_7_N001,AS_NP15_EXP,,2025-08-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-08-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARAMIS_7_N002,AS_NP15_EXP,,2025-08-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-08-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARAMIS_7_N003,AS_NP15_EXP,,2025-08-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-08-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARAMIS_7_N004,AS_NP15_EXP,,2025-08-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-08-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARBUCKLE_6_LN001,AS_NP15_EXP,,2009-09-10T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-09-10T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARBUCKLE_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARBURUA_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARCATA_6_LN001,AS_NP15_EXP,,2010-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2010-11-01T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARCATA_6_N001,AS_NP15_EXP,,2024-08-28T07:00:00-00:00,2031-01-01T07:59:59-00:00,2024-08-28T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARCATA_7_N001,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARCATA_7_N003,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ARMSTRNG_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ASHLAN_2_N001,AS_NP15_EXP,,2021-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2021-09-25T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ASHLAN_2_N007,AS_NP15_EXP,,2021-09-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2021-09-25T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ASHLAN_2_N008,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ATWATER_1_B2,AS_NP15_EXP,,2009-09-10T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-09-10T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,ATWATER_1_N001,AS_NP15_EXP,,2009-09-10T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-09-10T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,AUBERRY_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,AUBERRY_6_N003,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,AUBURN_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,AVENA_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAFCOG12_7_B1,AS_NP15_EXP,,2025-08-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-08-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAFOOD1_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAHIA_2_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAHIA_2_N011,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAILYJ1_1_N010,AS_NP15_EXP,,2014-11-13T08:00:00-00:00,2031-01-01T07:59:59-00:00,2014-11-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAILYJ1_1_N011,AS_NP15_EXP,,2014-11-13T08:00:00-00:00,2031-01-01T07:59:59-00:00,2014-11-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAIR_1_LN001,AS_NP15_EXP,,2010-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2010-11-01T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAIR_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BALCH1_7_B2,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BALCH1_7_N001,AS_NP15_EXP,,2010-02-24T08:00:00-00:00,2031-01-01T07:59:59-00:00,2010-02-24T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BALCH3TP_2_B1,AS_NP15_EXP,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BALFOUR_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BANGOR_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BANGOR_6_N004,AS_NP15_EXP,,2012-06-14T07:00:00-00:00,2031-01-01T07:59:59-00:00,2012-06-14T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BANTA_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BARRY_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BARTLP_1_N003,AS_NP15_EXP,,2017-02-16T08:00:00-00:00,2031-01-01T07:59:59-00:00,2017-02-16T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BARTON_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BARTON_1_N007,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BARTON_1_N008,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BASALT_6_N002,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BASALT_6_N101,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BATAVIA_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAYMDWS_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAYMDWS_1_N004,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAYMDWS_1_N008,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAYMDWS_1_N012,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAYSHOR1_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BAYSHOR2_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCHIPMIL_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCKSCRK_2_B1,AS_NP15_EXP,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCKSCRK_2_N004,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCKSCRK_7_B2,AS_NP15_EXP,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCKSCRK_7_B3,AS_NP15_EXP,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCKSCRK_7_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BCKSCRK_7_N002,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BEALE1_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BEALE2_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BEARCRK_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BEARCRK_6_N010,AS_NP15_EXP,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BEARDSLY_7_B1,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELDEN_7_B1,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELLOTA_2_B1,AS_NP15_EXP,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELLPGE_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELLPGE_1_N005,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELLVUE_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELLVUE_1_N003,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELLVUE_1_N005,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELMONT_1_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELMONT_1_N006,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BELMONT_1_N008,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BERCYN_7_N001,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BERESFRD_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BERESFRD_6_N002,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BERVLLY_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIGBAR_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIGBASN_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIGGS_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIGLAGN_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIGMDWS_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIGRIVR_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIOLA_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIOMSJCT_6_B1,AS_NP15_EXP,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIOMSJCT_6_GN001,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BIXLER_6_N001,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BLCH38750_7_B1,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BLCH38751_7_B1,AS_NP15_EXP,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BLCKBUTT_7_B1,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BLKDIA_7_N001,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BLKDMDBT_7_N002,AS_NP15_EXP,,2016-08-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2016-08-18T00:00:00,2030-12-31T23:59:59
AS_NP15_EXP,BLKDMDBT_7_N004,AS_NP15_EXP,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
