AS_REGION_ID,PNODE_ID,DESCRIPTION,COMMENTS,EFF_START_DT_GMT,EFF_END_DT_GMT,EFF_START_DT,EFF_END_DT
AS_SP15,ALAMT2G_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT2G_7_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT3G_7_B1,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT3G_7_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT4G_7_B1,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT4G_7_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT5G_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT5G_7_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT6G_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALAMT6G_7_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALASB1_7_NSB1,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALASB2_7_NSB2,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALESSAND_1_N003,AS_SP15,,2018-08-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,2018-08-23T00:00:00,2030-12-31T23:59:59
AS_SP15,ALESSAND_1_N005,AS_SP15,,2018-08-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,2018-08-23T00:00:00,2030-12-31T23:59:59
AS_SP15,ALESSAND_1_N007,AS_SP15,,2018-08-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,2018-08-23T00:00:00,2030-12-31T23:59:59
AS_SP15,ALESSAND_1_N009,AS_SP15,,2018-08-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,2018-08-23T00:00:00,2030-12-31T23:59:59
AS_SP15,ALMASL3_7_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALMASL3_7_N002,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALMASL_7_GUB6N,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALMASL_7_GUS6N,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALMASL_7_GUS7N,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALMERGB2_7_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALPAUGH_1_N004,AS_SP15,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_SP15,ALPAUGH_7_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALPAUGH_7_N002,AS_SP15,,2023-08-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-08-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALPINE_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALPINE_6_N005,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA1G_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA2G_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA30ST_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA31GT_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA32GT_7_B1,AS_SP15,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA40ST_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA41GT_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA42GT_7_B1,AS_SP15,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA6B2_7_N003,AS_SP15,,2013-09-19T07:00:00-00:00,2031-01-01T07:59:59-00:00,2013-09-19T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTA6E2_7_N002,AS_SP15,,2013-09-19T07:00:00-00:00,2031-01-01T07:59:59-00:00,2013-09-19T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTAD1_7_N006,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTAD2_7_N006,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTAPES_7_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTWD1_7_N003,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ALTWD1_7_N004,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AMWWD1_1_NWD1,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ANAHEIM_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ANAVERDE_6_N001,AS_SP15,,2009-06-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-06-25T00:00:00,2030-12-31T23:59:59
AS_SP15,ANGELA_7_N001,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ANGELA_7_N002,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ANTELOPE_2_B1,AS_SP15,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_SP15,ANTELOPE_6_B1,AS_SP15,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_SP15,ANTELOPE_6_N001,AS_SP15,,2017-11-16T08:00:00-00:00,2031-01-01T07:59:59-00:00,2017-11-16T00:00:00,2030-12-31T23:59:59
AS_SP15,ANTLPE_2_QF-APND,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,AQUAWS_2_AQWSR1-APND,AS_SP15,,2022-01-14T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-14T00:00:00,2030-12-31T23:59:59
AS_SP15,AQUAWS_7_CN1,AS_SP15,,2022-01-14T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-14T00:00:00,2030-12-31T23:59:59
AS_SP15,AQUAWS_7_N002,AS_SP15,,2022-01-14T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-14T00:00:00,2030-12-31T23:59:59
AS_SP15,ARBWIND_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ARCO1G_7_B1,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ARLNG1MV_7_N002,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,ARLNG2MV_7_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AROWHEAD_1_N001,AS_SP15,,2019-02-21T08:00:00-00:00,2031-01-01T07:59:59-00:00,2019-02-21T00:00:00,2030-12-31T23:59:59
AS_SP15,AROWHEAD_1_N005,AS_SP15,,2019-02-21T08:00:00-00:00,2031-01-01T07:59:59-00:00,2019-02-21T00:00:00,2030-12-31T23:59:59
AS_SP15,ARTRAN_6_ND001,AS_SP15,,2021-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00,2021-07-21T00:00:00,2030-12-31T23:59:59
AS_SP15,ARTRAN_6_ND002,AS_SP15,,2021-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00,2021-07-21T00:00:00,2030-12-31T23:59:59
AS_SP15,ARVINED_1_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ARVIN_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ASH_6_N001,AS_SP15,,2012-12-19T08:00:00-00:00,2031-01-01T07:59:59-00:00,2012-12-19T00:00:00,2030-12-31T23:59:59
AS_SP15,ASH_6_N005,AS_SP15,,2015-12-16T08:00:00-00:00,2031-01-01T07:59:59-00:00,2015-12-16T00:00:00,2030-12-31T23:59:59
AS_SP15,ASH_6_N101,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ASTORIA1_7_N001,AS_SP15,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_SP15,ASTORIA2_7_N001,AS_SP15,,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2017-08-17T00:00:00,2030-12-31T23:59:59
AS_SP15,ATASCDRO_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,ATHOS_5_AP1X2-APND,AS_SP15,,2021-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2021-09-01T00:00:00,2030-12-31T23:59:59
AS_SP15,ATHOS_5_AP2X2-APND,AS_SP15,,2021-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2021-09-01T00:00:00,2030-12-31T23:59:59
AS_SP15,ATHOS_7_CN1,AS_SP15,,2021-02-04T08:00:00-00:00,2031-01-01T07:59:59-00:00,2021-02-04T00:00:00,2030-12-31T23:59:59
AS_SP15,ATHOS_7_CN13,AS_SP15,,2021-02-04T08:00:00-00:00,2031-01-01T07:59:59-00:00,2021-02-04T00:00:00,2030-12-31T23:59:59
AS_SP15,ATHOS_7_CN5,AS_SP15,,2021-02-04T08:00:00-00:00,2031-01-01T07:59:59-00:00,2021-02-04T00:00:00,2030-12-31T23:59:59
AS_SP15,ATHOS_7_CN6,AS_SP15,,2021-02-04T08:00:00-00:00,2031-01-01T07:59:59-00:00,2021-02-04T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N019,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N020,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N021,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N022,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N023,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N024,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N025,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLAS2_6_N026,AS_SP15,,2025-06-12T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-06-12T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N019,AS_SP15,,2024-12-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2024-12-18T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N020,AS_SP15,,2025-11-15T08:00:00-00:00,2031-01-01T07:59:59-00:00,2025-11-15T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N021,AS_SP15,,2025-11-15T08:00:00-00:00,2031-01-01T07:59:59-00:00,2025-11-15T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N022,AS_SP15,,2025-11-15T08:00:00-00:00,2031-01-01T07:59:59-00:00,2025-11-15T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N023,AS_SP15,,2024-12-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2024-12-18T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N024,AS_SP15,,2024-12-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2024-12-18T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N025,AS_SP15,,2024-12-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2024-12-18T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N026,AS_SP15,,2024-12-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2024-12-18T00:00:00,2030-12-31T23:59:59
AS_SP15,ATLASC_6_N027,AS_SP15,,2024-12-18T08:00:00-00:00,2031-01-01T07:59:59-00:00,2024-12-18T00:00:00,2030-12-31T23:59:59
AS_SP15,ATWELL_1_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVENAL_6_GN001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVENAL_6_GN002,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVENAL_6_GN003,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVENGEN_7_B1,AS_SP15,,2017-11-16T08:00:00-00:00,2031-01-01T07:59:59-00:00,2017-11-16T00:00:00,2030-12-31T23:59:59
AS_SP15,AVENGEN_7_N001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVENGEN_7_N002,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVEP_7_ND001,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AVLYSLR_7_CN1,AS_SP15,,2025-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-10-15T00:00:00,2030-12-31T23:59:59
AS_SP15,AVOCADO_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,AVOCADO_6_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,AVOCADO_6_N009,AS_SP15,,2020-03-18T07:00:00-00:00,2031-01-01T07:59:59-00:00,2020-03-18T00:00:00,2030-12-31T23:59:59
AS_SP15,AVSOLAR_7_N007,AS_SP15,,2012-06-14T07:00:00-00:00,2031-01-01T07:59:59-00:00,2012-06-14T00:00:00,2030-12-31T23:59:59
AS_SP15,AVSOLAR_7_N008,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,AZALEA_7_N001,AS_SP15,,2026-01-09T08:00:00-00:00,2031-01-01T07:59:59-00:00,2026-01-09T00:00:00,2030-12-31T23:59:59
AS_SP15,AZALEA_7_N002,AS_SP15,,2026-01-09T08:00:00-00:00,2031-01-01T07:59:59-00:00,2026-01-09T00:00:00,2030-12-31T23:59:59
AS_SP15,BADGERCK_7_N001,AS_SP15,,2010-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2010-11-01T00:00:00,2030-12-31T23:59:59
AS_SP15,BAKER_1_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BANNING_1_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BANNING_1_N004,AS_SP15,,2018-08-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,2018-08-23T00:00:00,2030-12-31T23:59:59
AS_SP15,BANNING_1_N010,AS_SP15,,2018-08-23T07:00:00-00:00,2031-01-01T07:59:59-00:00,2018-08-23T00:00:00,2030-12-31T23:59:59
AS_SP15,BARPKGEN_7_B1,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRETT_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRE_2_N043,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRE_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRE_6_N002,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRE_6_N003,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRE_6_N010,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,BARRE_6_N011,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,BASILONE_6_N004,AS_SP15,,2013-09-19T07:00:00-00:00,2031-01-01T07:59:59-00:00,2013-09-19T00:00:00,2030-12-31T23:59:59
AS_SP15,BATIQTOS_1_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BATIQTOS_1_N008,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BATIQTOS_1_N015,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BAYWOOD_6_N001,AS_SP15,,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00,2009-03-31T00:00:00,2030-12-31T23:59:59
AS_SP15,BCRK1-1_7_B1,AS_SP15,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_SP15,BCRK1-1_7_B3,AS_SP15,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
AS_SP15,BCRK1-2_1_N003,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,BCRK1-2_1_N004,AS_SP15,,2025-05-13T07:00:00-00:00,2031-01-01T07:59:59-00:00,2025-05-13T00:00:00,2030-12-31T23:59:59
AS_SP15,BCRK1-2_7_B1,AS_SP15,,2023-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00,2023-05-05T00:00:00,2030-12-31T23:59:59
